id,nat_dex,0,type1,type2,is_mega,is_gmax,is_legend,is_mythical,is_ultra_beast,is_paradox,generation,color,shape
839,552,krokorok,ground,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,5,brown,quadruped
840,553,krookodile,ground,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,bipedtail
841,554,darumaka,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,biped
842,554,darumaka_galar,ice,,FALSE,FALSE,FALSE,FALSE,FALSE,,8,white,biped
843,555,darmanitan,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,quadruped
844,555,darmanitan_zen,fire,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,quadruped
845,555,darmanitan_galar,ice,,FALSE,FALSE,FALSE,FALSE,FALSE,,8,white,quadruped
846,555,darmanitan_zen_galar,ice,fire,FALSE,FALSE,FALSE,FALSE,FALSE,,8,white,quadruped
847,556,maractus,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,headbase
848,557,dwebble,bug,rock,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,insectoid
849,558,crustle,bug,rock,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,insectoid
850,559,scraggy,dark,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,5,yellow,bipedtail
851,560,scrafty,dark,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,bipedtail
852,561,sigilyph,psychic,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,5,black,twowings
853,562,yamask,ghost,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,black,headarm
854,562,yamask_galar,ground,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,8,black,headarm
855,563,cofagrigus,ghost,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,yellow,headbase
856,564,tirtouga,water,rock,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,quadruped
857,565,carracosta,water,rock,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,bipedtail
858,566,archen,rock,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,5,yellow,twowings
859,567,archeops,rock,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,5,yellow,twowings
860,568,trubbish,poison,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,biped
861,569,garbodor,poison,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,biped
862,569,garbodor_gmax,poison,,FALSE,TRUE,FALSE,FALSE,FALSE,,8,green,biped
863,570,zorua,dark,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,quadruped
864,570,zorua_hisui,normal,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,8,gray,quadruped
865,571,zoroark,dark,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,bipedtail
866,571,zoroark_hisui,normal,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,8,gray,bipedtail
867,572,minccino,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,quadruped
868,573,cinccino,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,quadruped
869,574,gothita,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,purple,biped
870,575,gothorita,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,purple,biped
871,576,gothitelle,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,purple,biped
872,577,solosis,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,head
873,578,duosion,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,head
874,579,reuniclus,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,headarm
875,580,ducklett,water,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,twowings
876,581,swanna,water,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,twowings
877,582,vanillite,ice,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,headbase
878,583,vanillish,ice,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,headbase
879,584,vanilluxe,ice,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,manybodies
880,585,deerling_spring,normal,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,5,pink,quadruped
881,585,deerling_summer,normal,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,quadruped
882,585,deerling_autumn,normal,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,quadruped
883,585,deerling_winter,normal,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,5,brown,quadruped
884,586,sawsbuck_spring,normal,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,5,brown,quadruped
885,586,sawsbuck_summer,normal,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,5,brown,quadruped
886,586,sawsbuck_autumn,normal,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,5,brown,quadruped
887,586,sawsbuck_winter,normal,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,5,brown,quadruped
888,587,emolga,electric,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,quadruped
889,588,karrablast,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,biped
890,589,escavalier,bug,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,headarm
891,590,foongus,grass,poison,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,headarm
892,591,amoonguss,grass,poison,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,headarm
893,592,frillish,water,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,tentacles
894,592,frillish_female,water,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,tentacles
895,593,jellicent,water,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,tentacles
896,593,jellicent_female,water,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,tentacles
897,594,alomomola,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,pink,fin
898,595,joltik,bug,electric,FALSE,FALSE,FALSE,FALSE,FALSE,,5,yellow,insectoid
899,596,galvantula,bug,electric,FALSE,FALSE,FALSE,FALSE,FALSE,,5,yellow,insectoid
900,597,ferroseed,grass,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,head
901,598,ferrothorn,grass,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,tentacles
902,599,klink,steel,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,manybodies
903,600,klang,steel,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,manybodies
904,601,klinklang,steel,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,manybodies
905,602,tynamo,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,fin
906,603,eelektrik,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,fin
907,604,eelektross,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,fin
908,605,elgyem,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,bipedtail
909,606,beheeyem,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,brown,biped
910,607,litwick,ghost,fire,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,headbase
911,608,lampent,ghost,fire,FALSE,FALSE,FALSE,FALSE,FALSE,,5,black,headarm
912,609,chandelure,ghost,fire,FALSE,FALSE,FALSE,FALSE,FALSE,,5,black,headarm
913,610,axew,dragon,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,bipedtail
914,611,fraxure,dragon,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,bipedtail
915,612,haxorus,dragon,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,yellow,bipedtail
916,613,cubchoo,ice,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,bipedtail
917,614,beartic,ice,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,quadruped
918,615,cryogonal,ice,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,head
919,616,shelmet,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,head
920,617,accelgor,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,headarm
921,618,stunfisk,ground,electric,FALSE,FALSE,FALSE,FALSE,FALSE,,5,brown,fin
922,618,stunfisk_galar,ground,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,8,green,fin
923,619,mienfoo,fighting,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,yellow,bipedtail
924,620,mienshao,fighting,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,purple,bipedtail
925,621,druddigon,dragon,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,bipedtail
926,622,golett,ground,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,biped
927,623,golurk,ground,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,biped
928,624,pawniard,dark,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,biped
929,625,bisharp,dark,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,biped
930,626,bouffalant,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,brown,quadruped
931,627,rufflet,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,twowings
932,628,braviary,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,twowings
933,628,braviary_hisui,psychic,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,8,white,twowings
934,629,vullaby,dark,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,5,brown,twowings
935,630,mandibuzz,dark,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,5,brown,twowings
936,631,heatmor,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,bipedtail
937,632,durant,bug,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,insectoid
938,633,deino,dark,dragon,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,quadruped
939,634,zweilous,dark,dragon,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,quadruped
940,635,hydreigon,dark,dragon,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,bipedtail
941,636,larvesta,bug,fire,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,insectoid
942,637,volcarona,bug,fire,FALSE,FALSE,FALSE,FALSE,FALSE,,5,white,fourwings
943,638,cobalion,steel,fighting,FALSE,FALSE,TRUE,FALSE,FALSE,,5,blue,quadruped
944,639,terrakion,rock,fighting,FALSE,FALSE,TRUE,FALSE,FALSE,,5,gray,quadruped
945,640,virizion,grass,fighting,FALSE,FALSE,TRUE,FALSE,FALSE,,5,green,quadruped
946,641,tornadus,flying,,FALSE,FALSE,TRUE,FALSE,FALSE,,5,green,headarm
947,641,tornadus_therian,flying,,FALSE,FALSE,TRUE,FALSE,FALSE,,5,green,twowings
948,642,thundurus,electric,flying,FALSE,FALSE,TRUE,FALSE,FALSE,,5,blue,headarm
949,642,thundurus_therian,electric,flying,FALSE,FALSE,TRUE,FALSE,FALSE,,5,blue,bipedtail
950,643,reshiram,dragon,fire,FALSE,FALSE,TRUE,FALSE,FALSE,,5,white,twowings
951,644,zekrom,dragon,electric,FALSE,FALSE,TRUE,FALSE,FALSE,,5,black,bipedtail
952,645,landorus,ground,flying,FALSE,FALSE,TRUE,FALSE,FALSE,,5,brown,headarm
953,645,landorus_therian,ground,flying,FALSE,FALSE,TRUE,FALSE,FALSE,,5,brown,quadruped
954,646,kyurem,dragon,ice,FALSE,FALSE,TRUE,FALSE,FALSE,,5,gray,bipedtail
955,646,kyurem_black,dragon,ice,FALSE,FALSE,TRUE,FALSE,FALSE,,5,gray,bipedtail
956,646,kyurem_white,dragon,ice,FALSE,FALSE,TRUE,FALSE,FALSE,,5,gray,bipedtail
957,647,keldeo,water,fighting,FALSE,FALSE,FALSE,TRUE,FALSE,,5,yellow,quadruped
958,647,keldeo_resolute,water,fighting,FALSE,FALSE,FALSE,TRUE,FALSE,,5,yellow,quadruped
959,648,meloetta_aria,normal,psychic,FALSE,FALSE,FALSE,TRUE,FALSE,,5,white,biped
960,648,meloetta_pirouette,normal,fighting,FALSE,FALSE,FALSE,TRUE,FALSE,,5,white,biped
961,649,genesect,bug,steel,FALSE,FALSE,FALSE,TRUE,FALSE,,5,purple,biped
962,649,genesect_shock,bug,steel,FALSE,FALSE,FALSE,TRUE,FALSE,,5,purple,biped
963,649,genesect_burn,bug,steel,FALSE,FALSE,FALSE,TRUE,FALSE,,5,purple,biped
964,649,genesect_chill,bug,steel,FALSE,FALSE,FALSE,TRUE,FALSE,,5,purple,biped
965,649,genesect_douse,bug,steel,FALSE,FALSE,FALSE,TRUE,FALSE,,5,purple,biped
966,650,chespin,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,green,bipedtail
967,651,quilladin,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,green,bipedtail
968,652,chesnaught,grass,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,6,green,bipedtail
969,653,fennekin,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,red,quadruped
970,654,braixen,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,red,bipedtail
971,655,delphox,fire,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,6,red,bipedtail
972,656,froakie,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,blue,quadruped
973,657,frogadier,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,blue,biped
974,658,greninja,water,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,6,blue,biped
975,658,greninja_ash,water,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,6,blue,biped
976,659,bunnelby,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,bipedtail
977,660,diggersby,normal,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,bipedtail
978,661,fletchling,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,red,twowings
979,662,fletchinder,fire,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,red,twowings
980,663,talonflame,fire,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,red,twowings
981,664,scatterbug,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,black,insectoid
982,665,spewpa,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,black,headbase
983,666,vivillon_icy_snow,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,fourwings
984,666,vivillon_high_plains,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,fourwings
985,666,vivillon_garden,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,green,fourwings
986,666,vivillon_elegant,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,purple,fourwings
987,666,vivillon_continental,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,yellow,fourwings
988,666,vivillon_archipelago,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,fourwings
989,666,vivillon_jungle,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,green,fourwings
990,666,vivillon_marine,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,blue,fourwings
991,666,vivillon_meadow,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,pink,fourwings
992,666,vivillon_modern,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,red,fourwings
993,666,vivillon_monsoon,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,gray,fourwings
994,666,vivillon_ocean,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,red,fourwings
995,666,vivillon_polar,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,blue,fourwings
996,666,vivillon_river,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,fourwings
997,666,vivillon_sandstorm,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,fourwings
998,666,vivillon_savanna,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,green,fourwings
999,666,vivillon_sun,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,red,fourwings
1000,666,vivillon_tundra,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,blue,fourwings
1001,666,vivillon_pokeball,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,red,fourwings
1002,666,vivillon_fancy,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,pink,fourwings
1003,667,litleo,fire,normal,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,quadruped
1004,668,pyroar,fire,normal,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,quadruped
1005,668,pyroar_female,fire,normal,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,quadruped
1006,669,flabebe_red,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,headarm
1007,669,flabebe_yellow,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,headarm
1008,669,flabebe_orange,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,headarm
1009,669,flabebe_blue,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,headarm
1010,669,flabebe_white,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,headarm
1011,670,floette_red,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,headarm
1012,670,floette_yellow,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,headarm
1013,670,floette_orange,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,headarm
1014,670,floette_blue,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,headarm
1015,670,floette_white,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,headarm
1016,671,florges_red,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,headarm
1017,671,florges_yellow,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,headarm
1018,671,florges_orange,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,headarm
1019,671,florges_blue,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,headarm
1020,671,florges_white,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,headarm
1021,672,skiddo,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,quadruped
1022,673,gogoat,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,quadruped
1023,674,pancham,fighting,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,bipedtail
1024,675,pangoro,fighting,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,biped
1025,676,furfrou,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,quadruped
1026,676,furfrou_heart,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,quadruped
1027,676,furfrou_star,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,quadruped
1028,676,furfrou_diamond,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,quadruped
1029,676,furfrou_debutante,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,quadruped
1030,676,furfrou_matron,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,quadruped
1031,676,furfrou_dandy,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,quadruped
1032,676,furfrou_la_reine,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,quadruped
1033,676,furfrou_kabuki,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,quadruped
1034,676,furfrou_pharaoh,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,quadruped
1035,677,espurr,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,gray,bipedtail
1036,678,meowstic,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,bipedtail
1037,678,meowstic_female,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,bipedtail
1038,679,honedge,steel,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,headbase
1039,680,doublade,steel,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,manybodies
1040,681,aegislash_shield,steel,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,headbase
1041,681,aegislash_blade,steel,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,headbase
1042,682,spritzee,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,pink,headarm
1043,683,aromatisse,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,pink,biped
1044,684,swirlix,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,headleg
1045,685,slurpuff,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,white,biped
1046,686,inkay,dark,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,6,blue,tentacles
1047,687,malamar,dark,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,6,blue,headbase
1048,688,binacle,rock,water,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,manybodies
1049,689,barbaracle,rock,water,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,manybodies
1050,690,skrelp,poison,water,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,headbase
1051,691,dragalge,poison,dragon,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,headbase
1052,692,clauncher,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,blue,insectoid
1053,693,clawitzer,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,blue,snake
1054,694,helioptile,electric,normal,FALSE,FALSE,FALSE,FALSE,FALSE,,6,yellow,bipedtail
1055,695,heliolisk,electric,normal,FALSE,FALSE,FALSE,FALSE,FALSE,,6,yellow,bipedtail
1056,696,tyrunt,rock,dragon,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,bipedtail
1057,697,tyrantrum,rock,dragon,FALSE,FALSE,FALSE,FALSE,FALSE,,6,red,bipedtail
1058,698,amaura,rock,ice,FALSE,FALSE,FALSE,FALSE,FALSE,,6,blue,quadruped
1059,699,aurorus,rock,ice,FALSE,FALSE,FALSE,FALSE,FALSE,,6,blue,quadruped
1060,700,sylveon,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,pink,quadruped
1061,701,hawlucha,fighting,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,6,green,biped
1062,702,dedenne,electric,fairy,FALSE,FALSE,FALSE,FALSE,FALSE,,6,yellow,bipedtail
1063,703,carbink,rock,fairy,FALSE,FALSE,FALSE,FALSE,FALSE,,6,gray,head
1064,704,goomy,dragon,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,purple,snake
1065,705,sliggoo,dragon,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,purple,snake
1066,705,sliggoo_hisui,steel,dragon,FALSE,FALSE,FALSE,FALSE,FALSE,,8,purple,snake
1067,706,goodra,dragon,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,purple,bipedtail
1068,706,goodra_hisui,steel,dragon,FALSE,FALSE,FALSE,FALSE,FALSE,,8,purple,bipedtail
1069,707,klefki,steel,fairy,FALSE,FALSE,FALSE,FALSE,FALSE,,6,gray,head
1070,708,phantump,ghost,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,headarm
1071,709,trevenant,ghost,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,tentacles
1072,710,pumpkaboo,ghost,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,head
1073,710,pumpkaboo_small,ghost,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,head
1074,710,pumpkaboo_large,ghost,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,head
1075,710,pumpkaboo_super,ghost,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,head
1076,711,gourgeist,ghost,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,headbase
1077,711,gourgeist_small,ghost,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,headbase
1078,711,gourgeist_large,ghost,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,headbase
1079,711,gourgeist_super,ghost,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,6,brown,headbase
1080,712,bergmite,ice,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,blue,quadruped
1081,713,avalugg,ice,,FALSE,FALSE,FALSE,FALSE,FALSE,,6,blue,quadruped
1082,713,avalugg_hisui,ice,rock,FALSE,FALSE,FALSE,FALSE,FALSE,,8,blue,quadruped
1083,714,noibat,flying,dragon,FALSE,FALSE,FALSE,FALSE,FALSE,,6,purple,twowings
1084,715,noivern,flying,dragon,FALSE,FALSE,FALSE,FALSE,FALSE,,6,purple,twowings
1085,716,xerneas,fairy,,FALSE,FALSE,TRUE,FALSE,FALSE,,6,blue,quadruped
1086,716,xerneas_active,fairy,,FALSE,FALSE,TRUE,FALSE,FALSE,,6,blue,quadruped
1087,717,yveltal,dark,flying,FALSE,FALSE,TRUE,FALSE,FALSE,,6,red,twowings
1088,718,zygarde,dragon,ground,FALSE,FALSE,TRUE,FALSE,FALSE,,6,green,bipedtail
1089,718,zygarde_ten,dragon,ground,FALSE,FALSE,TRUE,FALSE,FALSE,,6,black,quadruped
1090,718,zygarde_complete,dragon,ground,FALSE,FALSE,TRUE,FALSE,FALSE,,6,black,bipedtail
1091,719,diancie,rock,fairy,FALSE,FALSE,FALSE,TRUE,FALSE,,6,pink,headarm
1092,719,diancie_mega,rock,fairy,TRUE,FALSE,FALSE,TRUE,FALSE,,6,pink,headarm
1093,720,hoopa,psychic,ghost,FALSE,FALSE,FALSE,TRUE,FALSE,,6,purple,bipedtail
1094,720,hoopa_unbound,psychic,dark,FALSE,FALSE,FALSE,TRUE,FALSE,,6,purple,bipedtail
1095,721,volcanion,fire,water,FALSE,FALSE,FALSE,TRUE,FALSE,,6,brown,quadruped
1096,722,rowlet,grass,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,7,brown,twowings
1097,723,dartrix,grass,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,7,brown,twowings
1098,724,decidueye,grass,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,7,brown,twowings
1099,724,decidueye_hisui,grass,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,8,brown,twowings
1100,725,litten,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,7,red,quadruped
1101,726,torracat,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,7,red,quadruped
1102,727,incineroar,fire,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,7,red,bipedtail
1103,728,popplio,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,7,blue,fin
1104,729,brionne,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,7,blue,fin
1105,730,primarina,water,fairy,FALSE,FALSE,FALSE,FALSE,FALSE,,7,blue,fin
1106,731,pikipek,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,7,black,twowings
1107,732,trumbeak,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,7,black,twowings
1108,733,toucannon,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,7,black,twowings
1109,734,yungoos,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,7,brown,quadruped
1110,735,gumshoos,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,7,brown,quadruped
